AdoptionLikelihood,AgeMonths,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,PetType_Bird,PetType_Cat,PetType_Dog,PetType_Rabbit,Breed_Golden Retriever,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Black,Color_Brown,Color_Gray,Color_Orange,Color_White
1,0.24719101123595505,0.0,0.07455341637311137,1.0,0.0,0.45454545454545453,0.004008016032064128,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.48314606741573035,1.0,0.5354492703502537,0.0,0.0,0.8181818181818182,0.4288577154308617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.9775280898876404,1.0,0.8544925943387143,1.0,0.0,0.4659090909090909,0.7895791583166333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9382022471910112,0.625,0.004260265037392146,0.0,1.0,0.4659090909090909,0.22244488977955912,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.42134831460674155,1.0,0.9367628443817203,1.0,1.0,0.011363636363636364,0.8837675350701403,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.42134831460674155,0.5,0.10573328421166966,0.0,0.0,0.7613636363636364,0.38276553106212424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9719101123595506,0.0,0.8420113253876149,1.0,0.0,0.07954545454545454,0.8036072144288577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.25842696629213485,1.0,0.48260284470420084,1.0,0.0,0.6818181818181818,0.09218436873747494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.07865168539325842,1.0,0.6592429410662666,0.0,0.0,0.14772727272727273,0.9779559118236473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5842696629213483,0.0,0.5104527389652991,1.0,0.0,0.8636363636363636,0.8557114228456913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8202247191011236,0.0,0.47679178231263364,1.0,0.0,0.22727272727272727,0.4408817635270541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1404494382022472,1.0,0.8349217080421024,1.0,0.0,0.26136363636363635,0.3727454909819639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.28651685393258425,0.0,0.7558471176947152,0.0,1.0,0.5568181818181818,0.09819639278557114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5168539325842697,0.5,0.48315074265797237,1.0,0.0,0.9204545454545454,0.3927855711422846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.8370786516853933,0.0,0.11109487481379822,0.0,0.0,0.5,0.4308617234468938,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.11235955056179775,0.0,0.11486483879008404,1.0,0.0,0.7159090909090909,0.8256513026052105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.2808988764044944,1.0,0.8015357570411862,1.0,1.0,0.7159090909090909,0.4408817635270541,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.20786516853932585,0.5,0.5291749468384757,1.0,0.0,0.2840909090909091,0.7595190380761523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.10674157303370786,0.0,0.48133623417292537,1.0,0.0,0.3522727272727273,0.17835671342685372,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.8764044943820225,0.5,0.6804689147321298,0.0,0.0,0.6363636363636364,0.46292585170340683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,0.5,0.8588825111175059,0.0,0.0,0.5909090909090909,0.6452905811623246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.7359550561797753,0.5,0.628734954684817,1.0,0.0,0.36363636363636365,0.5150300601202404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.30337078651685395,1.0,0.7628140626525539,0.0,0.0,0.5795454545454546,0.3046092184368738,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.5112359550561798,0.0,0.7652385713506097,0.0,0.0,0.19318181818181818,0.5110220440881763,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.15168539325842698,1.0,0.3559109277246043,1.0,0.0,0.38636363636363635,0.8056112224448898,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.016853932584269662,0.0,0.273668667712774,0.0,1.0,0.125,0.8476953907815631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8370786516853933,0.0,0.801160071111376,1.0,0.0,0.5681818181818182,0.45863727454909825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.42134831460674155,1.0,0.376844562780885,0.0,0.0,1.0,0.9338677354709419,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.9662921348314607,0.5,0.9034115899675313,1.0,0.0,0.10227272727272728,0.1282565130260521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.3707865168539326,0.5,0.06911697191544851,1.0,0.0,0.5795454545454546,0.3787575150300601,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.47752808988764045,0.0,0.057634851045864015,1.0,0.0,0.375,0.18036072144288579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9044943820224719,1.0,0.9270981781579632,0.0,1.0,0.75,0.875751503006012,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.5056179775280899,0.5,0.6483319762689129,1.0,1.0,0.4318181818181818,0.34468937875751504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.5842696629213483,0.5,0.379267012770316,1.0,0.0,0.07954545454545454,0.49298597194388777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.47544943820224717,0.0,0.7550205096170425,1.0,0.0,0.3181818181818182,0.5110220440881763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.398876404494382,0.0,0.6722224653832573,1.0,0.0,0.23863636363636365,0.23046092184368738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.48314606741573035,1.0,0.5309867824116911,1.0,0.0,0.9431818181818182,0.09619238476953908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9269662921348315,0.0,0.0983223475782569,0.0,0.0,0.7840909090909091,0.4529058116232465,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.028089887640449437,0.5,0.812184170978787,1.0,0.0,0.6818181818181818,0.9779559118236473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8539325842696629,0.5,0.8660697119820826,1.0,1.0,0.4772727272727273,0.13627254509018036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8089887640449438,0.5,0.17167478162422461,1.0,0.0,0.5454545454545454,0.843687374749499,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.33707865168539325,0.5,0.8505460916772974,0.0,0.0,0.3181818181818182,0.7755511022044088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.06179775280898876,1.0,0.877903041869021,1.0,1.0,0.9090909090909091,0.8016032064128257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.028089887640449437,1.0,0.5492285449362055,1.0,0.0,0.3409090909090909,0.250501002004008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.14606741573033707,0.0,0.6560621144613743,0.0,0.0,0.5909090909090909,0.87374749498998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7584269662921348,0.0,0.38190703098910944,0.0,0.0,0.375,0.4248496993987976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6910112359550562,0.0,0.2813831235270957,0.0,0.0,0.42045454545454547,0.10420841683366733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5898876404494382,1.0,0.7219174785856352,1.0,1.0,0.6363636363636364,0.22244488977955912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5168539325842697,0.5,0.8619184394975374,0.0,1.0,0.03409090909090909,0.3166332665330661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.6067415730337079,0.0,0.6539589943946759,1.0,1.0,0.011363636363636364,0.4789579158316633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.550561797752809,0.53,0.5113610720950366,1.0,1.0,0.125,0.2985971943887776,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9382022471910112,0.0,0.15842054451223858,1.0,0.0,0.38636363636363635,0.27655310621242485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7921348314606742,0.0,0.05287234504959927,1.0,1.0,0.7840909090909091,0.8356713426853707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.19101123595505617,0.0,0.4454109245326215,0.0,1.0,0.8068181818181818,0.22444889779559118,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9831460674157303,0.0,0.04875999561519919,1.0,0.0,0.22727272727272727,0.2845691382765531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.46629213483146065,0.0,0.5691500689220603,1.0,0.0,0.6818181818181818,0.7394789579158316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.3089887640449438,0.5,0.38239928540028423,0.0,0.0,0.38636363636363635,0.2745490981963928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9887640449438202,0.0,0.7571508724849018,0.0,0.0,0.5340909090909091,0.9719438877755511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7865168539325843,0.5,0.30525855443676975,1.0,0.0,0.1590909090909091,0.9599198396793587,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2696629213483146,1.0,0.5928165569506001,1.0,1.0,0.7954545454545454,0.87374749498998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.25280898876404495,0.0,0.5374743064063913,1.0,1.0,0.1590909090909091,0.6072144288577155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5665168539325843,0.5,0.0040880905407670665,0.0,0.0,0.056818181818181816,0.06012024048096192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7584269662921348,1.0,0.07181777540976002,1.0,0.0,0.9090909090909091,0.5851703406813628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.23595505617977527,1.0,0.28996636860438224,0.0,1.0,0.7613636363636364,0.21442885771543085,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8258426966292135,1.0,0.882294229412157,1.0,0.0,0.23863636363636365,0.5671342685370742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.6910112359550562,0.5,0.1465014562735107,1.0,0.0,0.3522727272727273,0.3166332665330661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5393258426966292,0.0,0.7108200252557576,1.0,0.0,0.23863636363636365,0.6513026052104208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5,0.0,0.9734966948818412,0.0,1.0,0.29545454545454547,0.026052104208416832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.21348314606741572,0.5,0.7905553032319591,1.0,1.0,0.1590909090909091,0.24248496993987975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.47191011235955055,0.0,0.24250658117498147,0.0,0.0,0.48863636363636365,0.4288577154308617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9887640449438202,0.5,0.9084447610347356,1.0,0.0,0.9659090909090909,0.5430861723446894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.34269662921348315,0.0,0.09255167026660316,1.0,1.0,0.09090909090909091,0.04809619238476954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5898876404494382,1.0,0.4678785620930218,0.0,0.0,0.375,0.845691382765531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5955056179775281,0.0,0.887605189490082,1.0,0.0,0.8181818181818182,0.6432865731462926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.29775280898876405,0.5,0.6411371718284843,1.0,0.0,0.1590909090909091,0.5871743486973948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.702247191011236,0.5,0.4133387381243574,1.0,0.0,0.6931818181818182,0.3366733466933868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0449438202247191,1.0,0.29241292694373,1.0,0.0,0.5,0.20440881763527055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.4887640449438202,0.5,0.37476355672595135,1.0,0.0,0.9431818181818182,0.7074148296593187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.20224719101123595,0.0,0.5087101793417921,1.0,1.0,0.8068181818181818,0.7414829659318637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.2696629213483146,0.0,0.31866442088579106,0.0,0.0,0.6477272727272727,0.0781563126252505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.2247191011235955,1.0,0.9690945647566114,1.0,1.0,0.20454545454545456,0.46893787575150303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0898876404494382,0.5,0.9331764016347053,1.0,1.0,0.17045454545454544,0.6392785571142284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4887640449438202,1.0,0.8707216099583813,1.0,0.0,0.8409090909090909,0.17635270541082165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11235955056179775,0.0,0.4215303842492887,1.0,0.0,0.07954545454545454,0.19839679358717435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.49460674157303375,1.0,0.6912122039093246,1.0,0.0,0.36363636363636365,0.2865731462925852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3258426966292135,0.5,0.902904495823545,0.0,0.0,0.8295454545454546,0.1623246492985972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.9325842696629213,1.0,0.8504638633831684,0.0,0.0,0.19318181818181818,0.1523046092184369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.2247191011235955,0.5,0.4140217189618255,1.0,0.0,0.38636363636363635,0.11623246492985972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.21348314606741572,0.5,0.11184557899214623,1.0,0.0,0.4772727272727273,0.45691382765531063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7865168539325843,0.0,0.07506126529782206,1.0,0.0,0.5568181818181818,0.18036072144288579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.056179775280898875,0.0,0.5768855025130083,1.0,1.0,0.022727272727272728,0.7074148296593187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.8202247191011236,0.0,0.6425004587908105,0.0,0.0,0.6590909090909091,0.7895791583166333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7752808988764045,0.5,0.8498765231907545,1.0,0.0,0.3068181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.42696629213483145,1.0,0.2921148485614911,1.0,0.0,0.5113636363636364,0.5370741482965932,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.4810112359550562,0.5,0.16697292429704433,1.0,1.0,0.7159090909090909,0.5711422845691383,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.25280898876404495,0.0,0.37867302721777485,1.0,0.0,0.7840909090909091,0.3927855711422846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.24719101123595505,0.0,0.3532225102434885,1.0,0.0,0.5227272727272727,0.5470941883767535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,1.0,0.1319441258268375,1.0,0.0,0.14772727272727273,0.15430861723446893,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.9382022471910112,0.0,0.6721782735094636,1.0,0.0,0.06818181818181818,0.280561122244489,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.601123595505618,0.0,0.5084601444667041,1.0,1.0,0.8295454545454546,0.5751503006012024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.4352247191011236,0.0,0.7210564176089859,1.0,0.0,0.8863636363636364,0.1402805611222445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.42134831460674155,1.0,0.352337818249815,1.0,0.0,0.3409090909090909,0.9118236472945892,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.398876404494382,0.5,0.3253278885819634,1.0,0.0,0.9090909090909091,0.09819639278557114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.6067415730337079,0.0,0.47231592674343315,1.0,1.0,0.5681818181818182,0.9098196392785571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.06179775280898876,0.615,0.877462733567919,1.0,0.0,0.3181818181818182,0.7434869739478958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.898876404494382,0.0,0.03968467558299694,1.0,1.0,0.1590909090909091,0.7374749498997996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.24719101123595505,0.5049999999999999,0.8048316787426255,0.0,0.0,0.8522727272727273,0.15831663326653306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.0,0.3686470037225501,1.0,0.0,0.2727272727272727,0.46893787575150303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5730337078651685,1.0,0.854656664633128,1.0,0.0,0.6818181818181818,0.5731462925851704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.03932584269662921,0.0,0.8021998219812106,1.0,0.0,0.45454545454545453,0.6132264529058116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.8539325842696629,0.5,0.34840488458345975,1.0,0.0,0.7727272727272727,0.30861723446893785,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5056179775280899,0.0,0.6937889753251208,0.0,1.0,0.03409090909090909,0.11823647294589178,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.9719101123595506,1.0,0.15912908587951483,0.0,0.0,0.6363636363636364,0.06412825651302605,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.48314606741573035,0.0,0.8963516410470449,0.0,1.0,0.3409090909090909,0.87374749498998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8820224719101124,0.5,0.40417810838563867,1.0,0.0,0.022727272727272728,0.41042084168336673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9775280898876404,0.0,0.4553524868821003,1.0,0.0,0.75,0.4408817635270541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9887640449438202,1.0,0.7056807460743837,1.0,1.0,0.5568181818181818,0.39879759519038077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
